cbn_collection_name,cbn_collection_code,mda_code,cbn_internal_account_number,nuban,authorized,status,created_by,created_date,last_modified_by,last_modified_date,version
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0253017001000-C0094-P08724,0253017001000,0070111761017,3000051031,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0253017001000-C0094-P08816,0253017001000,0070111761017,3000051031,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0253017001000-C0097-P03238,0253017001000,0070111761017,3000051031,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0253017001000-C0097-P04320,0253017001000,0070111761017,3000051031,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0253017001000-C0101-P07389,0253017001000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REMITTANCES | REMITTANCES - DOMESTIC,0253017001000-C0107-P10197,0253017001000,0070111761017,3000051031,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0253017001000-C0110-P00232,0253017001000,0070111761017,3000051031,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0253017001000-C0114-P08681,0253017001000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021005000-C0044-P12008,0517021005000,0280190665038,3000137568,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0123031002000-C0039-P12106,0123031002000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0123031002000-C0039-P12107,0123031002000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0220011001000-C0039-P12108,0220011001000,0020258165037,3000139177,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0123031002000-C0039-P12109,0123031002000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | LIBRARY FEES,0228004001000-C0034-P03831,0228004001000,0230175861028,3000054252,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | LICENCE FEES,0228004001000-C0035-P04669,0228004001000,0230175861047,3000092476,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0228004001000-C0037-P02431,0228004001000,0230175861028,3000054252,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0228004001000-C0037-P12120,0228004001000,0230175861028,3000054252,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0228004001000-C0037-P12123,0228004001000,0230175861047,3000092476,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0228004001000-C0039-P12117,0228004001000,0230175861012,3000052863,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0228004001000-C0039-P12118,0228004001000,0230175861012,3000052863,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0228004001000-C0039-P12122,0228004001000,0230175861047,3000092476,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | WORKSHOP/CONFERENCE/TRAINING FEES,0228004001000-C0054-P10122,0228004001000,0230175861028,3000054252,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0228004001000-C0056-P02249,0228004001000,0230175861012,3000052863,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0228004001000-C0056-P02252,0228004001000,0230175861047,3000092476,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0228004001000-C0058-P12124,0228004001000,0230175861047,3000092476,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LEVIES | DEVELOPMENT LEVY,0228004001000-C0069-P12121,0228004001000,0230175861047,3000092476,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0228004001000-C0094-P07048,0228004001000,0230175861028,3000054252,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0228004001000-C0094-P08387,0228004001000,0230175861012,3000052863,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0228004001000-C0097-P12119,0228004001000,0230175861012,3000052863,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | FINES AND PENALTIES FEES,0254001001000-C0030-P03020,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | LICENCE FEES,0254001001000-C0035-P04669,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0254001001000-C0039-P09410,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0254001001000-C0039-P12110,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0254001001000-C0039-P12111,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0254001001000-C0039-P12112,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0254001001000-C0042-P07609,0254001001000,0020546765017,3000141161,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0254001001000-C0046-P09941,0254001001000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0254001001000-C0101-P07389,0254001001000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0254001001000-C0114-P08681,0254001001000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCEPTANCE FEES,0517021047000-C0021-P00086,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021047000-C0022-P00120,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021047000-C0039-P08462,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021047000-C0039-P12113,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021047000-C0039-P12114,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021047000-C0039-P12115,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021047000-C0039-P12116,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517026111000-C0044-P08959,0517026111000,0030542665013,3000131810,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517026112000-C0044-P08959,0517026112000,0370542965012,3000132336,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0521003001001-C0101-P12125,0521003001001,0170165661039,3000100317,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0521003001001-C0105-P12126,0521003001001,0170165661039,3000100317,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | RECURRENT SUBVENTION,0215012005000-C0011-P12131,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | CONVOCATION FEES,0215012005000-C0028-P01719,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | INCOME FROM CONSULTANCY,0215012005000-C0032-P01609,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | INCOME FROM INVESTMENTS,0215012005000-C0033-P04231,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P00989,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P09581,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P10406,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P11044,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P12110,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P12128,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P12129,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0215012005000-C0039-P12130,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0215012005000-C0043-P02639,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0215012005000-C0043-P09269,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0215012005000-C0044-P00356,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0215012005000-C0044-P01154,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0215012005000-C0044-P08959,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0215012005000-C0044-P12127,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0215012005000-C0046-P09949,0215012005000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | AIDS/DONATION/ENDOWMENT/GRANT,0215012005000-C0055-P00328,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | AIDS/DONATION/ENDOWMENT/GRANT,0215012005000-C0055-P02547,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0215012005000-C0056-P02252,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0215012005000-C0058-P03276,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST AND PRINCIPAL,0215012005000-C0089-P04703,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | AIRTIME SALES,0215012005000-C0093-P08837,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0215012005000-C0097-P00208,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0215012005000-C0097-P00310,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0215012005000-C0097-P03852,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0215012005000-C0097-P06147,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0215012005000-C0097-P09176,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0215012005000-C0101-P07389,0215012005000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0215012005000-C0110-P00521,0215012005000,0300534765014,3000130985,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0215012005000-C0114-P08681,0215012005000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12136,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12140,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12141,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12142,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12143,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12144,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12145,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222007001000-C0039-P12146,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0222007001000-C0042-P00657,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0222007001000-C0042-P01678,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0222007001000-C0042-P12137,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0222007001000-C0042-P12138,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0222007001000-C0042-P12139,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0222007001000-C0043-P02779,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | WORKSHOP/CONFERENCE/TRAINING FEES,0222007001000-C0054-P10824,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0222007001000-C0056-P02252,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST,0222007001000-C0088-P04047,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST,0222007001000-C0088-P04057,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST,0222007001000-C0088-P04062,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12132,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12133,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12134,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12135,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12147,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12148,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12149,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222007001000-C0101-P12150,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0222007001000-C0105-P09540,0222007001000,0020530666019,3000133498,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0220011001000-C0039-P12151,0220011001000,0020258165021,3000137647,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0220011001000-C0039-P12152,0220011001000,0020258165022,3000137661,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0220011001000-C0094-P07046,0220011001000,0020258165022,3000137661,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0220011001000-C0094-P07049,0220011001000,0020258165022,3000137661,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0220011001000-C0094-P08797,0220011001000,0020258165022,3000137661,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0220011001000-C0094-P12153,0220011001000,0020258165022,3000137661,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0220011001000-C0114-P08724,0220011001000,0020258165022,3000137661,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | APPLICATION FEES,0517021009000-C0026-P12154,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | APPLICATION FEES,0517021009000-C0026-P12155,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | CERTIFICATE FEES,0517021009000-C0027-P06239,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021009000-C0039-P12157,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021009000-C0039-P12159,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021009000-C0044-P12156,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021009000-C0044-P12158,0517021009000,0080217961018,3000050838,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0228005001000-C0094-P12169,0228005001000,0020166465037,3000141972,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0228005001000-C0094-P12170,0228005001000,0020166465037,3000141972,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0228005001000-C0094-P12171,0228005001000,0020166465037,3000141972,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P00112,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P00370,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P00381,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P00397,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P02020,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P02090,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P02101,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P02356,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P02579,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P02845,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P03210,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027062000-C0037-P04010,0521027062000,0230546865016,3000141116,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
